FechaPublicacion,Fecha,CodigoDuracion,CodigoEmbalse,RegionHidrologica,VolumenUtilDiarioMasa,VolumenTotalMasa
2025-05-20,2025-05-19,P1D,CALIMA1,Valle,298810000,403170000
2025-05-20,2025-05-19,P1D,SALVAJIN,Valle,568770000,660220000
2025-05-20,2025-05-19,P1D,ESMERALD,Oriente,319703000,340413000
2025-05-20,2025-05-19,P1D,SOGAMOSO,Centro,2574260000,3138890000
2025-05-20,2025-05-19,P1D,SISGA,CENTRO,58187000,58187000
2025-05-20,2025-05-19,P1D,RIOGRAN2,Antioquia,142940000,190580000
2025-05-20,2025-05-19,P1D,PENOL,Antioquia,820280000,898120000
2025-05-20,2025-05-19,P1D,TOMINE,CENTRO,285705000,285705000
2025-05-20,2025-05-19,P1D,TRONERAS,Antioquia,22810000,31260000
2025-05-20,2025-05-19,P1D,AGREGADO,Centro,439857000,439857100
2025-05-20,2025-05-19,P1D,PORCE2,Antioquia,65050000,103840000
2025-05-20,2025-05-19,P1D,GUAVIO,Oriente,389685000,632445000
2025-05-20,2025-05-19,P1D,PRADO,Centro,486900000,817690000
2025-05-20,2025-05-19,P1D,PLAYAS,Antioquia,57930000,77500000
2025-05-20,2025-05-19,P1D,PORCE3,Antioquia,94130000,123580000
2025-05-20,2025-05-19,P1D,ALTOANCH,Valle,13450000,19770000
2025-05-20,2025-05-19,P1D,URRA1,Caribe,1042980000,1396990000
2025-05-20,2025-05-19,P1D,ELQUIMBO,Centro,1957781000,2422601000
2025-05-20,2025-05-19,P1D,BETANIA,Centro,543523000,999023000
2025-05-20,2025-05-19,P1D,NEUSA,CENTRO,95965000,95965100
2025-05-20,2025-05-19,P1D,CHUZA,Oriente,107761000,118081000
2025-05-20,2025-05-19,P1D,MUNA,Centro,11630000,11710000
2025-05-20,2025-05-19,P1D,MIRAFLOR,Antioquia,3490000,8810000
2025-04-08,2025-04-07,P1D,ALTOANCH,Valle,20180000,26500000
2025-04-08,2025-04-07,P1D,MIEL1,Caldas,399450000,445730000
2025-04-08,2025-04-07,P1D,PORCE3,Antioquia,92970000,122420000
2025-04-08,2025-04-07,P1D,PUNCHINA,Antioquia,12750000,26670000
2025-04-08,2025-04-07,P1D,BETANIA,Centro,661081000,1116581000
2025-04-08,2025-04-07,P1D,SANLOREN,Antioquia,80150000,97010000
2025-04-08,2025-04-07,P1D,CALIMA1,Valle,219900000,324260000
2025-04-08,2025-04-07,P1D,SALVAJIN,Valle,297850000,389300000
2025-04-08,2025-04-07,P1D,ESMERALD,Oriente,189499000,210209000
2025-04-08,2025-04-07,P1D,SOGAMOSO,Centro,1460920000,2025550000
2025-04-08,2025-04-07,P1D,CHUZA,Oriente,73186000,83506000
2025-04-08,2025-04-07,P1D,MUNA,Centro,10244000,10324000
2025-04-08,2025-04-07,P1D,ELQUIMBO,Centro,1591270000,2056090000
2025-04-08,2025-04-07,P1D,PORCE2,Antioquia,45080000,83870000
2025-04-08,2025-04-07,P1D,NEUSA,CENTRO,85732000,85732100
2025-04-08,2025-04-07,P1D,PLAYAS,Antioquia,49130000,68700000
2025-04-08,2025-04-07,P1D,MIRAFLOR,Antioquia,2270000,7590000
2025-04-08,2025-04-07,P1D,ITUANGO,Antioquia,93150000,1392150000
2025-04-08,2025-04-07,P1D,PENOL,Antioquia,639430000,717270000
2025-04-08,2025-04-07,P1D,AGREGADO,Centro,417422000,417422100
2025-04-08,2025-04-07,P1D,URRA1,Caribe,791610000,1145620000
2025-04-08,2025-04-07,P1D,SISGA,CENTRO,50730000,50730000
2025-04-08,2025-04-07,P1D,RIOGRAN2,Antioquia,70610000,118250000
2025-04-08,2025-04-07,P1D,TOMINE,CENTRO,280960000,280960000
2025-04-08,2025-04-07,P1D,TRONERAS,Antioquia,10830000,19280000
2025-04-08,2025-04-07,P1D,PRADO,Centro,403220000,734010000
2025-04-08,2025-04-07,P1D,GUAVIO,Oriente,207664000,450424000
2025-06-20,2025-06-19,P1D,ALTOANCH,Valle,20670000,26990000
2025-06-20,2025-06-19,P1D,ITUANGO,Antioquia,115900000,1414900000
2025-06-20,2025-06-19,P1D,BETANIA,Centro,696455000,1151955000
2025-06-20,2025-06-19,P1D,URRA1,Caribe,1052750000,1406760000
2025-06-20,2025-06-19,P1D,SALVAJIN,Valle,609410000,700860000
2025-06-20,2025-06-19,P1D,ELQUIMBO,Centro,2211519000,2676339000
2025-06-20,2025-06-19,P1D,GUAVIO,Oriente,507878000,750638000
2025-06-20,2025-06-19,P1D,PRADO,Centro,489780000,820570000
2025-06-20,2025-06-19,P1D,MIRAFLOR,Antioquia,26380000,31700000
2025-06-20,2025-06-19,P1D,PORCE3,Antioquia,116890000,146340000
2025-06-20,2025-06-19,P1D,CALIMA1,Valle,339910000,444270000
2025-06-20,2025-06-19,P1D,ESMERALD,Oriente,483704000,504414000
2025-06-20,2025-06-19,P1D,CHUZA,Oriente,161180000,171500000
2025-06-20,2025-06-19,P1D,SISGA,CENTRO,78707000,78707000
2025-06-20,2025-06-19,P1D,RIOGRAN2,Antioquia,146990000,194630000
2025-06-20,2025-06-19,P1D,PENOL,Antioquia,944380000,1022220000
2025-06-20,2025-06-19,P1D,TOMINE,CENTRO,315170000,315170000
2025-06-20,2025-06-19,P1D,TRONERAS,Antioquia,17450000,25900000
2025-06-20,2025-06-19,P1D,MUNA,Centro,11630000,11710000
2025-06-20,2025-06-19,P1D,AGREGADO,Centro,489292000,489292100
2025-06-20,2025-06-19,P1D,PORCE2,Antioquia,59540000,98330000
2025-06-20,2025-06-19,P1D,NEUSA,CENTRO,95415000,95415100
2025-06-20,2025-06-19,P1D,PLAYAS,Antioquia,48240000,67810000
2025-05-22,2025-05-21,P1D,ALTOANCH,Valle,11420000,17740000
2025-05-22,2025-05-21,P1D,ITUANGO,Antioquia,121370000,1420370000
2025-05-22,2025-05-21,P1D,MIEL1,Caldas,417910000,464190000
2025-05-22,2025-05-21,P1D,PORCE3,Antioquia,103170000,132620000
2025-05-22,2025-05-21,P1D,SANLOREN,Antioquia,145670000,162530000
2025-05-22,2025-05-21,P1D,CALIMA1,Valle,302340000,406700000
2025-05-22,2025-05-21,P1D,CHUZA,Oriente,113498000,123818000
2025-05-22,2025-05-21,P1D,SISGA,CENTRO,60108000,60108000
2025-05-22,2025-05-21,P1D,PENOL,Antioquia,838650000,916490000
2025-05-22,2025-05-21,P1D,NEUSA,CENTRO,96148000,96148100
2025-05-22,2025-05-21,P1D,GUAVIO,Oriente,408231000,650991000
2025-05-22,2025-05-21,P1D,PRADO,Centro,488130000,818920000
2025-05-22,2025-05-21,P1D,MIRAFLOR,Antioquia,5690000,11010000
2025-05-22,2025-05-21,P1D,PUNCHINA,Antioquia,44010000,57990000
2025-05-22,2025-05-21,P1D,BETANIA,Centro,593259000,1048759000
2025-05-22,2025-05-21,P1D,URRA1,Caribe,1035970000,1389980000
2025-05-22,2025-05-21,P1D,SALVAJIN,Valle,563210000,654660000
2025-05-22,2025-05-21,P1D,ESMERALD,Oriente,352610000,373320000
2025-05-22,2025-05-21,P1D,SOGAMOSO,Centro,2706060000,3270690000
2025-05-22,2025-05-21,P1D,RIOGRAN2,Antioquia,142950000,190590000
2025-05-22,2025-05-21,P1D,TOMINE,CENTRO,288468000,288468000
2025-05-22,2025-05-21,P1D,TRONERAS,Antioquia,22010000,30460000
2025-05-22,2025-05-21,P1D,MUNA,Centro,11980000,12060000
2025-05-22,2025-05-21,P1D,AGREGADO,Centro,444724000,444724100
2025-05-22,2025-05-21,P1D,ELQUIMBO,Centro,1996985000,2461805000
2025-05-22,2025-05-21,P1D,PORCE2,Antioquia,68570000,107360000
2025-05-22,2025-05-21,P1D,PLAYAS,Antioquia,53670000,73240000
2025-06-18,2025-06-17,P1D,ITUANGO,Antioquia,116660000,1415660000
2025-06-18,2025-06-17,P1D,BETANIA,Centro,679943000,1135443000
2025-06-18,2025-06-17,P1D,SALVAJIN,Valle,604320000,695770000
2025-06-18,2025-06-17,P1D,CHUZA,Oriente,160162000,170482000
2025-06-18,2025-06-17,P1D,RIOGRAN2,Antioquia,149670000,197310000
2025-06-18,2025-06-17,P1D,PENOL,Antioquia,931750000,1009590000
2025-06-18,2025-06-17,P1D,ELQUIMBO,Centro,2186969000,2651789000
2025-06-18,2025-06-17,P1D,PORCE2,Antioquia,80530000,119320000
2025-06-18,2025-06-17,P1D,NEUSA,CENTRO,95231000,95231100
2025-06-18,2025-06-17,P1D,GUAVIO,Oriente,508142000,750902000
2025-06-18,2025-06-17,P1D,PRADO,Centro,488130000,818920000
2025-06-18,2025-06-17,P1D,MIRAFLOR,Antioquia,24310000,29630000
2025-06-18,2025-06-17,P1D,MIEL1,Caldas,410990000,457270000
2025-06-18,2025-06-17,P1D,TOMINE,CENTRO,313862000,313862000
2025-06-18,2025-06-17,P1D,ALTOANCH,Valle,21420000,27740000
2025-06-18,2025-06-17,P1D,TRONERAS,Antioquia,12190000,20640000
2025-06-18,2025-06-17,P1D,MUNA,Centro,12332000,12412000
2025-06-18,2025-06-17,P1D,PORCE3,Antioquia,116500000,145950000
2025-06-18,2025-06-17,P1D,PLAYAS,Antioquia,53010000,72580000
2025-06-18,2025-06-17,P1D,PUNCHINA,Antioquia,32010000,45990000
2025-06-18,2025-06-17,P1D,URRA1,Caribe,1093880000,1447890000
2025-06-18,2025-06-17,P1D,SANLOREN,Antioquia,151580000,168440000
2025-06-18,2025-06-17,P1D,CALIMA1,Valle,337520000,441880000
2025-06-18,2025-06-17,P1D,ESMERALD,Oriente,476373000,497083000
2025-06-18,2025-06-17,P1D,SOGAMOSO,Centro,2659330000,3223960000
2025-06-18,2025-06-17,P1D,SISGA,CENTRO,77707000,77707000
2025-06-18,2025-06-17,P1D,AGREGADO,Centro,486800000,486800100
2025-07-14,2025-07-13,P1D,ALTOANCH,Valle,17710000,24030000
2025-07-14,2025-07-13,P1D,ITUANGO,Antioquia,99380000,1398380000
2025-07-14,2025-07-13,P1D,MIEL1,Caldas,322170000,368450000
2025-07-14,2025-07-13,P1D,PUNCHINA,Antioquia,20420000,34400000
2025-07-14,2025-07-13,P1D,URRA1,Caribe,1178150000,1532160000
2025-07-14,2025-07-13,P1D,SANLOREN,Antioquia,138940000,155800000
2025-07-14,2025-07-13,P1D,CALIMA1,Valle,365160000,469520000
2025-07-14,2025-07-13,P1D,SALVAJIN,Valle,675560000,767010000
2025-07-14,2025-07-13,P1D,ESMERALD,Oriente,558351000,579061000
2025-07-14,2025-07-13,P1D,SOGAMOSO,Centro,2624660000,3189290000
2025-07-14,2025-07-13,P1D,CHUZA,Oriente,190756000,201076000
2025-07-14,2025-07-13,P1D,SISGA,CENTRO,89564000,89564000
2025-07-14,2025-07-13,P1D,RIOGRAN2,Antioquia,136470000,184110000
2025-07-14,2025-07-13,P1D,PENOL,Antioquia,976570000,1054410000
2025-07-14,2025-07-13,P1D,TRONERAS,Antioquia,11020000,19470000
2025-07-14,2025-07-13,P1D,MUNA,Centro,11143000,11223000
2025-07-14,2025-07-13,P1D,AGREGADO,Centro,535122000,535122100
2025-07-14,2025-07-13,P1D,ELQUIMBO,Centro,2208343000,2673163000
2025-07-14,2025-07-13,P1D,PORCE2,Antioquia,72600000,111390000
2025-07-14,2025-07-13,P1D,NEUSA,CENTRO,96792000,96792100
2025-07-14,2025-07-13,P1D,MIRAFLOR,Antioquia,39050000,44370000
2025-07-14,2025-07-13,P1D,PORCE3,Antioquia,80090000,109540000
2025-07-14,2025-07-13,P1D,BETANIA,Centro,718051000,1173551000
2025-07-14,2025-07-13,P1D,TOMINE,CENTRO,348766000,348766000
2025-07-14,2025-07-13,P1D,GUAVIO,Oriente,504314000,747074000
2025-07-14,2025-07-13,P1D,PRADO,Centro,457940000,785760000
2025-07-14,2025-07-13,P1D,PLAYAS,Antioquia,46270000,65840000
2025-05-16,2025-05-15,P1D,ALTOANCH,Valle,9690000,16010000
2025-05-16,2025-05-15,P1D,ITUANGO,Antioquia,132210000,1431210000
2025-05-16,2025-05-15,P1D,MIEL1,Caldas,376980000,423260000
2025-05-16,2025-05-15,P1D,PORCE3,Antioquia,74830000,104280000
2025-05-16,2025-05-15,P1D,PUNCHINA,Antioquia,18080000,32060000
2025-05-16,2025-05-15,P1D,BETANIA,Centro,615352000,1070852000
2025-05-16,2025-05-15,P1D,URRA1,Caribe,1007070000,1361080000
2025-05-16,2025-05-15,P1D,CALIMA1,Valle,291600000,395960000
2025-05-16,2025-05-15,P1D,SALVAJIN,Valle,546840000,638290000
2025-05-16,2025-05-15,P1D,ESMERALD,Oriente,280801000,301511000
2025-05-16,2025-05-15,P1D,SOGAMOSO,Centro,2376100000,2940730000
2025-05-16,2025-05-15,P1D,CHUZA,Oriente,104491000,114811000
2025-05-16,2025-05-15,P1D,SISGA,CENTRO,55986000,55986000
2025-05-16,2025-05-15,P1D,RIOGRAN2,Antioquia,142090000,189730000
2025-05-16,2025-05-15,P1D,PENOL,Antioquia,796700000,874540000
2025-05-16,2025-05-15,P1D,TOMINE,CENTRO,283953000,283953000
2025-05-16,2025-05-15,P1D,TRONERAS,Antioquia,22010000,30460000
2025-05-16,2025-05-15,P1D,MUNA,Centro,11491000,11571000
2025-05-16,2025-05-15,P1D,AGREGADO,Centro,436823000,436823100
2025-05-16,2025-05-15,P1D,ELQUIMBO,Centro,1946870000,2411690000
2025-05-16,2025-05-15,P1D,PORCE2,Antioquia,64050000,102840000
2025-05-16,2025-05-15,P1D,NEUSA,CENTRO,96884000,96884100
2025-05-16,2025-05-15,P1D,GUAVIO,Oriente,348890000,591650000
2025-05-16,2025-05-15,P1D,PRADO,Centro,440700000,771490000
2025-05-16,2025-05-15,P1D,PLAYAS,Antioquia,54080000,73650000
2025-05-16,2025-05-15,P1D,MIRAFLOR,Antioquia,2260000,7580000
2025-05-16,2025-05-15,P1D,SANLOREN,Antioquia,139110000,155970000
2025-08-10,2025-08-09,P1D,ALTOANCH,Valle,5310000,11630000
2025-08-10,2025-08-09,P1D,ITUANGO,Antioquia,31680000,1330680000
2025-08-10,2025-08-09,P1D,MIEL1,Caldas,322020000,368300000
2025-08-10,2025-08-09,P1D,PORCE3,Antioquia,90580000,120030000
2025-08-10,2025-08-09,P1D,PUNCHINA,Antioquia,14180000,28160000
2025-08-10,2025-08-09,P1D,BETANIA,Centro,665420000,1120920000
2025-08-10,2025-08-09,P1D,URRA1,Caribe,894410000,1248420000
2025-08-10,2025-08-09,P1D,SANLOREN,Antioquia,148210000,165070000
2025-08-10,2025-08-09,P1D,CALIMA1,Valle,374210000,478570000
2025-08-10,2025-08-09,P1D,SALVAJIN,Valle,567740000,659190000
2025-08-10,2025-08-09,P1D,CHUZA,Oriente,200510000,210830000
2025-08-10,2025-08-09,P1D,SISGA,CENTRO,92280000,92280000
2025-08-10,2025-08-09,P1D,RIOGRAN2,Antioquia,132740000,180380000
2025-08-10,2025-08-09,P1D,PENOL,Antioquia,931330000,1009170000
2025-08-10,2025-08-09,P1D,TOMINE,CENTRO,391600000,391600000
2025-08-10,2025-08-09,P1D,TRONERAS,Antioquia,13550000,22000000
2025-08-10,2025-08-09,P1D,MUNA,Centro,4850000,4930000
2025-08-10,2025-08-09,P1D,AGREGADO,Centro,581500000,581500100
2025-08-10,2025-08-09,P1D,ELQUIMBO,Centro,2186180000,2651000000
2025-08-10,2025-08-09,P1D,PRADO,Centro,379880000,707700000
2025-08-10,2025-08-09,P1D,PLAYAS,Antioquia,49130000,68700000
2025-08-10,2025-08-09,P1D,MIRAFLOR,Antioquia,55130000,60450000
2025-08-10,2025-08-09,P1D,PORCE2,Antioquia,66800000,105590000
2025-08-10,2025-08-09,P1D,ESMERALD,Oriente,538540000,559250000
2025-08-10,2025-08-09,P1D,SOGAMOSO,Centro,2520870000,3085500000
2025-08-10,2025-08-09,P1D,NEUSA,CENTRO,97620000,97620100
2025-08-10,2025-08-09,P1D,GUAVIO,Oriente,510520000,753280000
2025-06-28,2025-06-27,P1D,ALTOANCH,Valle,14280000,20600000
2025-06-28,2025-06-27,P1D,ITUANGO,Antioquia,112370000,1411370000
2025-06-28,2025-06-27,P1D,MIEL1,Caldas,362810000,409090000
2025-06-28,2025-06-27,P1D,PORCE3,Antioquia,71370000,100820000
2025-06-28,2025-06-27,P1D,PUNCHINA,Antioquia,31390000,45370000
2025-06-28,2025-06-27,P1D,BETANIA,Centro,672364000,1127864000
2025-06-28,2025-06-27,P1D,URRA1,Caribe,1060620000,1414630000
2025-06-28,2025-06-27,P1D,SANLOREN,Antioquia,154050000,170910000
2025-06-28,2025-06-27,P1D,CALIMA1,Valle,351340000,455700000
2025-06-28,2025-06-27,P1D,ESMERALD,Oriente,528141000,548851000
2025-06-28,2025-06-27,P1D,SOGAMOSO,Centro,2631620000,3196250000
2025-06-28,2025-06-27,P1D,CHUZA,Oriente,170928000,181248000
2025-06-28,2025-06-27,P1D,RIOGRAN2,Antioquia,140660000,188300000
2025-06-28,2025-06-27,P1D,PENOL,Antioquia,985610000,1063450000
2025-06-28,2025-06-27,P1D,TRONERAS,Antioquia,13690000,22140000
2025-06-28,2025-06-27,P1D,MUNA,Centro,11700000,11780000
2025-06-28,2025-06-27,P1D,AGREGADO,Centro,498134000,498134100
2025-06-28,2025-06-27,P1D,PORCE2,Antioquia,48520000,87310000
2025-06-28,2025-06-27,P1D,NEUSA,CENTRO,95689000,95689100
2025-06-28,2025-06-27,P1D,SALVAJIN,Valle,645490000,736940000
2025-06-28,2025-06-27,P1D,TOMINE,CENTRO,320694000,320694000
2025-06-28,2025-06-27,P1D,ELQUIMBO,Centro,2207549000,2672369000
2025-06-28,2025-06-27,P1D,GUAVIO,Oriente,503392000,746152000
2025-06-28,2025-06-27,P1D,PLAYAS,Antioquia,37770000,57340000
2025-06-28,2025-06-27,P1D,SISGA,CENTRO,81751000,81751000
2025-06-28,2025-06-27,P1D,PRADO,Centro,490190000,820980000
2025-06-28,2025-06-27,P1D,MIRAFLOR,Antioquia,30600000,35920000
2025-06-06,2025-06-05,P1D,ITUANGO,Antioquia,109370000,1408370000
2025-06-06,2025-06-05,P1D,MIEL1,Caldas,383640000,429920000
2025-06-06,2025-06-05,P1D,PORCE3,Antioquia,72240000,101690000
2025-06-06,2025-06-05,P1D,PUNCHINA,Antioquia,26170000,40150000
2025-06-06,2025-06-05,P1D,URRA1,Caribe,1094980000,1448990000
2025-06-06,2025-06-05,P1D,SANLOREN,Antioquia,130710000,147570000
2025-06-06,2025-06-05,P1D,CALIMA1,Valle,320480000,424840000
2025-06-06,2025-06-05,P1D,SALVAJIN,Valle,583930000,675380000
2025-06-06,2025-06-05,P1D,ESMERALD,Oriente,411753000,432463000
2025-06-06,2025-06-05,P1D,SOGAMOSO,Centro,2616250000,3180880000
2025-06-06,2025-06-05,P1D,CHUZA,Oriente,132648000,142968000
2025-06-06,2025-06-05,P1D,SISGA,CENTRO,68193000,68193000
2025-06-06,2025-06-05,P1D,RIOGRAN2,Antioquia,146050000,193690000
2025-06-06,2025-06-05,P1D,PENOL,Antioquia,869720000,947560000
2025-06-06,2025-06-05,P1D,TOMINE,CENTRO,298614000,298614000
2025-06-06,2025-06-05,P1D,TRONERAS,Antioquia,16270000,24720000
2025-06-06,2025-06-05,P1D,MUNA,Centro,5802000,5882000
2025-06-06,2025-06-05,P1D,AGREGADO,Centro,460578000,460578100
2025-06-06,2025-06-05,P1D,ELQUIMBO,Centro,2239430000,2704250000
2025-06-06,2025-06-05,P1D,MIRAFLOR,Antioquia,13830000,19150000
2025-06-06,2025-06-05,P1D,ALTOANCH,Valle,18630000,24950000
2025-06-06,2025-06-05,P1D,BETANIA,Centro,736353000,1191853000
2025-06-06,2025-06-05,P1D,PORCE2,Antioquia,69510000,108300000
2025-06-06,2025-06-05,P1D,NEUSA,CENTRO,93771000,93771100
2025-06-06,2025-06-05,P1D,GUAVIO,Oriente,519037000,761797000
2025-06-06,2025-06-05,P1D,PRADO,Centro,473790000,804580000
2025-06-06,2025-06-05,P1D,PLAYAS,Antioquia,52940000,72510000
2025-07-25,2025-07-24,P1D,SANLOREN,Antioquia,135500000,152360000
2025-07-25,2025-07-24,P1D,SALVAJIN,Valle,626700000,718150000
2025-07-25,2025-07-24,P1D,SISGA,CENTRO,92280000,92280000
2025-07-25,2025-07-24,P1D,TRONERAS,Antioquia,8710000,17160000
2025-07-25,2025-07-24,P1D,PORCE2,Antioquia,45910000,84700000
2025-07-25,2025-07-24,P1D,PRADO,Centro,421300000,749120000
2025-07-25,2025-07-24,P1D,ALTOANCH,Valle,2940000,9260000
2025-07-25,2025-07-24,P1D,PORCE3,Antioquia,81820000,111270000
2025-07-25,2025-07-24,P1D,ITUANGO,Antioquia,45230000,1344230000
2025-07-25,2025-07-24,P1D,CHUZA,Oriente,199989000,210309000
2025-07-25,2025-07-24,P1D,GUAVIO,Oriente,504051000,746811000
2025-07-25,2025-07-24,P1D,MIEL1,Caldas,327120000,373400000
2025-07-25,2025-07-24,P1D,MIRAFLOR,Antioquia,42210000,47530000
2025-07-25,2025-07-24,P1D,PUNCHINA,Antioquia,31470000,45450000
2025-07-25,2025-07-24,P1D,BETANIA,Centro,581461000,1036961000
2025-07-25,2025-07-24,P1D,URRA1,Caribe,1056430000,1410440000
2025-07-25,2025-07-24,P1D,CALIMA1,Valle,370710000,475070000
2025-07-25,2025-07-24,P1D,ESMERALD,Oriente,525561000,546271000
2025-07-25,2025-07-24,P1D,SOGAMOSO,Centro,2493680000,3058310000
2025-07-25,2025-07-24,P1D,RIOGRAN2,Antioquia,127010000,174650000
2025-07-25,2025-07-24,P1D,PENOL,Antioquia,940640000,1018480000
2025-07-25,2025-07-24,P1D,TOMINE,CENTRO,372899000,372899000
2025-07-25,2025-07-24,P1D,MUNA,Centro,5226000,5306000
2025-07-25,2025-07-24,P1D,AGREGADO,Centro,562247000,562247100
2025-07-25,2025-07-24,P1D,ELQUIMBO,Centro,2141475000,2606295000
2025-07-25,2025-07-24,P1D,NEUSA,CENTRO,97068000,97068100
2025-07-25,2025-07-24,P1D,PLAYAS,Antioquia,26590000,46160000
2025-07-30,2025-07-29,P1D,ALTOANCH,Valle,4920000,11240000
2025-07-30,2025-07-29,P1D,SALVAJIN,Valle,597780000,689230000
2025-07-30,2025-07-29,P1D,ESMERALD,Oriente,517049000,537759000
2025-07-30,2025-07-29,P1D,SOGAMOSO,Centro,2464260000,3028890000
2025-07-30,2025-07-29,P1D,RIOGRAN2,Antioquia,133410000,181050000
2025-07-30,2025-07-29,P1D,AGREGADO,Centro,569581000,569581100
2025-07-30,2025-07-29,P1D,NEUSA,CENTRO,97253000,97253100
2025-07-30,2025-07-29,P1D,GUAVIO,Oriente,511719000,754479000
2025-07-30,2025-07-29,P1D,PLAYAS,Antioquia,52210000,71780000
2025-07-30,2025-07-29,P1D,ITUANGO,Antioquia,44100000,1343100000
2025-07-30,2025-07-29,P1D,MIEL1,Caldas,329990000,376270000
2025-07-30,2025-07-29,P1D,PORCE3,Antioquia,90200000,119650000
2025-07-30,2025-07-29,P1D,PUNCHINA,Antioquia,23930000,37910000
2025-07-30,2025-07-29,P1D,BETANIA,Centro,585923000,1041423000
2025-07-30,2025-07-29,P1D,URRA1,Caribe,968320000,1322330000
2025-07-30,2025-07-29,P1D,SANLOREN,Antioquia,146470000,163330000
2025-07-30,2025-07-29,P1D,CALIMA1,Valle,374010000,478370000
2025-07-30,2025-07-29,P1D,CHUZA,Oriente,199760000,210080000
2025-07-30,2025-07-29,P1D,SISGA,CENTRO,92280000,92280000
2025-07-30,2025-07-29,P1D,PENOL,Antioquia,940100000,1017940000
2025-07-30,2025-07-29,P1D,TOMINE,CENTRO,380048000,380048000
2025-07-30,2025-07-29,P1D,TRONERAS,Antioquia,20210000,28660000
2025-07-30,2025-07-29,P1D,MUNA,Centro,4537000,4617000
2025-07-30,2025-07-29,P1D,ELQUIMBO,Centro,2186969000,2651789000
2025-07-30,2025-07-29,P1D,PORCE2,Antioquia,69510000,108300000
2025-07-30,2025-07-29,P1D,PRADO,Centro,411060000,738880000
2025-07-30,2025-07-29,P1D,MIRAFLOR,Antioquia,46380000,51700000
2025-08-12,2025-08-11,P1D,ALTOANCH,Valle,8560000,14880000
2025-08-12,2025-08-11,P1D,ITUANGO,Antioquia,54690000,1353690000
2025-08-12,2025-08-11,P1D,MIEL1,Caldas,339990000,386270000
2025-08-12,2025-08-11,P1D,PORCE3,Antioquia,101060000,130510000
2025-08-12,2025-08-11,P1D,PUNCHINA,Antioquia,29210000,43190000
2025-08-12,2025-08-11,P1D,BETANIA,Centro,622120000,1077620000
2025-08-12,2025-08-11,P1D,URRA1,Caribe,892270000,1246280000
2025-08-12,2025-08-11,P1D,SANLOREN,Antioquia,142710000,159570000
2025-08-12,2025-08-11,P1D,CALIMA1,Valle,375040000,479400000
2025-08-12,2025-08-11,P1D,SALVAJIN,Valle,561970000,653420000
2025-08-12,2025-08-11,P1D,ESMERALD,Oriente,528260000,548970000
2025-08-12,2025-08-11,P1D,SOGAMOSO,Centro,2548990000,3113620000
2025-08-12,2025-08-11,P1D,CHUZA,Oriente,199990000,210310000
2025-08-12,2025-08-11,P1D,SISGA,CENTRO,92280000,92280000
2025-08-12,2025-08-11,P1D,RIOGRAN2,Antioquia,134380000,182020000
2025-08-12,2025-08-11,P1D,PENOL,Antioquia,935950000,1013790000
2025-08-12,2025-08-11,P1D,TOMINE,CENTRO,393060000,393060000
2025-08-12,2025-08-11,P1D,MUNA,Centro,5100000,5180000
2025-08-12,2025-08-11,P1D,AGREGADO,Centro,583150000,583150100
2025-08-12,2025-08-11,P1D,ELQUIMBO,Centro,2177510000,2642330000
2025-08-12,2025-08-11,P1D,GUAVIO,Oriente,503260000,746020000
2025-08-12,2025-08-11,P1D,PRADO,Centro,373710000,701530000
2025-08-12,2025-08-11,P1D,MIRAFLOR,Antioquia,57200000,62520000
2025-08-12,2025-08-11,P1D,NEUSA,CENTRO,97810000,97810100
2025-08-12,2025-08-11,P1D,PLAYAS,Antioquia,50330000,69900000
2025-08-12,2025-08-11,P1D,TRONERAS,Antioquia,12550000,21000000
2025-08-12,2025-08-11,P1D,PORCE2,Antioquia,68640000,107430000
2025-04-16,2025-04-15,P1D,PORCE3,Antioquia,63860000,93310000
2025-04-16,2025-04-15,P1D,PUNCHINA,Antioquia,31930000,45850000
2025-04-16,2025-04-15,P1D,NEUSA,CENTRO,89177000,89177100
2025-04-16,2025-04-15,P1D,ALTOANCH,Valle,4370000,10690000
2025-04-16,2025-04-15,P1D,ITUANGO,Antioquia,119560000,1418560000
2025-04-16,2025-04-15,P1D,MIEL1,Caldas,362570000,408850000
2025-04-16,2025-04-15,P1D,BETANIA,Centro,554372000,1009872000
2025-04-16,2025-04-15,P1D,URRA1,Caribe,785600000,1139610000
2025-04-16,2025-04-15,P1D,GUAVIO,Oriente,250842000,493602000
2025-04-16,2025-04-15,P1D,SANLOREN,Antioquia,88980000,105840000
2025-04-16,2025-04-15,P1D,CALIMA1,Valle,234290000,338650000
2025-04-16,2025-04-15,P1D,SALVAJIN,Valle,353990000,445440000
2025-04-16,2025-04-15,P1D,ESMERALD,Oriente,190301000,211011000
2025-04-16,2025-04-15,P1D,SOGAMOSO,Centro,1565990000,2130620000
2025-04-16,2025-04-15,P1D,CHUZA,Oriente,81077000,91397000
2025-04-16,2025-04-15,P1D,SISGA,CENTRO,51025000,51025000
2025-04-16,2025-04-15,P1D,PLAYAS,Antioquia,52740000,72310000
2025-04-16,2025-04-15,P1D,RIOGRAN2,Antioquia,92000000,139640000
2025-04-16,2025-04-15,P1D,PENOL,Antioquia,687440000,765280000
2025-04-16,2025-04-15,P1D,TOMINE,CENTRO,278724000,278724000
2025-04-16,2025-04-15,P1D,TRONERAS,Antioquia,18830000,27280000
