FechaHora,CodigoPlanta,precio,cantidad,cantidad_pos,Fecha,cluster,EQpos,EdQb
2025-05-05 17:00:00,CHBG,106.39,360000.0,360000.0,2025-05-05,4,6552361.595503932,-507.7929650061812
2025-05-05 18:00:00,CHBG,106.39,360000.0,360000.0,2025-05-05,4,11048409.744916363,-706.166733990917
2025-05-05 19:00:00,CHBG,106.39,360000.0,360000.0,2025-05-05,4,11193699.744916363,-706.166733990917
2025-05-05 20:00:00,CHBG,106.39,360000.0,360000.0,2025-05-05,4,11028624.601015782,-1517.0406345492943
2025-05-05 21:00:00,CHBG,106.39,360000.0,360000.0,2025-05-05,4,7338124.142466875,-1.5375659781597292e-35
2025-05-05 22:00:00,CHBG,106.39,360000.0,360000.0,2025-05-05,4,6087844.9524430055,-507.7929650061812
2025-05-05 23:00:00,CHBG,106.39,360000.0,360000.0,2025-05-05,4,5331842.71067545,-3415.43167566725
2025-05-06 00:00:00,CHBG,106.39,360000.0,360000.0,2025-05-06,11,4687141.40962637,-15249.652705598146
2025-05-06 01:00:00,CHBG,106.39,360000.0,360000.0,2025-05-06,11,4422731.335033761,-18424.41400615081
2025-05-06 02:00:00,CHBG,106.39,360000.0,360000.0,2025-05-06,11,4229501.335033761,-18424.41400615081
2025-05-06 03:00:00,CHBG,106.39,360000.0,360000.0,2025-05-06,11,4139201.3350337613,-18424.41400615081
2025-05-06 04:00:00,CHBG,106.39,360000.0,360000.0,2025-05-06,11,4304981.335033761,-18424.41400615081
2025-05-06 05:00:00,CHBG,106.39,360000.0,360000.0,2025-05-06,11,4730091.40962637,-15249.652705598146
2025-05-06 06:00:00,CHBG,106.39,360000.0,360000.0,2025-05-06,11,4845524.529758813,-16426.644074007567
2025-05-06 07:00:00,CHBG,106.39,360000.0,360000.0,2025-05-06,11,5554104.366626988,-3265.89172082983
2025-05-06 08:00:00,CHBG,106.39,360000.0,360000.0,2025-05-06,11,5946143.139954621,-495.30949691397564
2025-05-06 09:00:00,CHBG,106.39,360000.0,360000.0,2025-05-06,11,6174533.139954621,-495.30949691397564
2025-05-06 10:00:00,CHBG,106.39,360000.0,360000.0,2025-05-06,11,6504747.993745377,-495.30949691397564
2025-05-06 11:00:00,CHBG,106.39,360000.0,360000.0,2025-05-06,11,10019580.999867512,-8577.393869224417
2025-05-06 12:00:00,CHBG,106.39,360000.0,360000.0,2025-05-06,11,9964840.999867512,-8577.393869224417
2025-05-06 13:00:00,CHBG,106.39,360000.0,360000.0,2025-05-06,11,10020269.254423246,-5422.449734621067
2025-05-06 14:00:00,CHBG,106.39,360000.0,360000.0,2025-05-06,11,10274330.131337598,-116.0307057463187
2025-05-06 15:00:00,CHBG,106.39,360000.0,360000.0,2025-05-06,11,10319930.131337598,-116.0307057463187
2025-05-06 16:00:00,CHBG,106.39,360000.0,360000.0,2025-05-06,11,10289012.715181349,-116.0307057463187
2025-05-06 17:00:00,CHBG,106.39,360000.0,360000.0,2025-05-06,11,10073392.231762925,-7605.807230375869
2025-05-06 18:00:00,CHBG,106.39,360000.0,360000.0,2025-05-06,11,11108214.805893634,-1615.3978657659104
2025-05-06 19:00:00,CHBG,106.39,360000.0,360000.0,2025-05-06,11,11226385.084936522,-0.0021533775503815504
2025-05-06 20:00:00,CHBG,106.39,360000.0,360000.0,2025-05-06,11,11097054.805893634,-1615.3978657659104
2025-05-06 21:00:00,CHBG,106.39,360000.0,360000.0,2025-05-06,11,10036890.999867512,-8577.393869224417
2025-05-06 22:00:00,CHBG,106.39,360000.0,360000.0,2025-05-06,11,6195843.538920559,-495.30949691397564
2025-05-06 23:00:00,CHBG,106.39,360000.0,360000.0,2025-05-06,11,5467166.794811921,-2980.1718389415933
2025-05-07 00:00:00,CHBG,106.39,360000.0,360000.0,2025-05-07,14,4981326.337131523,-3408.1143309241643
2025-05-07 01:00:00,CHBG,106.39,360000.0,360000.0,2025-05-07,14,4701076.337131523,-3408.1143309241643
2025-05-07 02:00:00,CHBG,106.39,360000.0,360000.0,2025-05-07,14,4342861.011260707,-15365.47846963887
2025-05-07 03:00:00,CHBG,106.39,360000.0,360000.0,2025-05-07,14,4267782.916590044,-18565.61587969625
2025-05-07 04:00:00,CHBG,106.39,360000.0,360000.0,2025-05-07,14,4428041.011260707,-15365.47846963887
2025-05-07 05:00:00,CHBG,106.39,360000.0,360000.0,2025-05-07,14,5091449.128871562,-2975.699202094612
2025-05-07 06:00:00,CHBG,106.39,360000.0,360000.0,2025-05-07,14,5142544.345209909,-3765.3716236534747
2025-05-07 07:00:00,CHBG,106.39,360000.0,360000.0,2025-05-07,14,5503157.36116844,-3297.536365673351
2025-05-07 08:00:00,CHBG,106.39,360000.0,360000.0,2025-05-07,14,5924268.036130106,-490.2759915952818
2025-05-07 09:00:00,CHBG,106.39,360000.0,360000.0,2025-05-07,14,6163768.036130106,-490.2759915952818
2025-05-07 10:00:00,CHBG,106.39,360000.0,360000.0,2025-05-07,14,9827379.511294719,-1604.8410519523663
2025-05-07 11:00:00,CHBG,106.39,360000.0,360000.0,2025-05-07,14,9965720.23826621,-7392.576234908387
2025-05-07 12:00:00,CHBG,106.39,360000.0,360000.0,2025-05-07,14,10012648.549906084,-7100.355497441899
2025-05-07 13:00:00,CHBG,106.39,360000.0,360000.0,2025-05-07,14,10080960.23826621,-7392.576234908387
2025-05-07 14:00:00,CHBG,106.39,360000.0,360000.0,2025-05-07,14,10270612.542637607,-2592.4886175419256
2025-05-07 15:00:00,CHBG,106.39,360000.0,360000.0,2025-05-07,14,10297602.542637607,-2592.4886175419256
2025-05-07 16:00:00,CHBG,106.39,360000.0,360000.0,2025-05-07,14,10185242.542637607,-2592.488617541925
2025-05-07 17:00:00,CHBG,106.39,360000.0,360000.0,2025-05-07,14,10080660.23826621,-7392.576234908387
2025-05-07 18:00:00,CHBG,106.39,360000.0,360000.0,2025-05-07,14,11063508.830633223,-7622.078261785167
2025-05-07 19:00:00,CHBG,106.39,360000.0,360000.0,2025-05-07,14,11191968.830633223,-7622.078261785167
2025-05-07 20:00:00,CHBG,106.39,360000.0,360000.0,2025-05-07,14,11039029.929638358,-0.004829065552937567
2025-05-07 21:00:00,CHBG,106.39,360000.0,360000.0,2025-05-07,14,9929742.542637607,-2592.4886175419256
2025-05-07 22:00:00,CHBG,106.39,360000.0,360000.0,2025-05-07,14,6221740.733434171,-490.2759915952818
2025-05-07 23:00:00,CHBG,106.39,360000.0,360000.0,2025-05-07,14,5643800.733434171,-490.2759915952818
2025-05-08 00:00:00,CHBG,106.39,360000.0,360000.0,2025-05-08,8,4669262.82165234,-18131.87857261788
2025-05-08 01:00:00,CHBG,106.39,360000.0,360000.0,2025-05-08,8,4360759.663698888,-21048.010497154544
2025-05-08 02:00:00,CHBG,106.39,360000.0,360000.0,2025-05-08,8,4208789.663698888,-21048.010497154544
2025-05-08 03:00:00,CHBG,106.39,360000.0,360000.0,2025-05-08,8,4130059.6636988884,-21048.010497154544
2025-05-08 04:00:00,CHBG,106.39,360000.0,360000.0,2025-05-08,8,4306699.663698888,-21048.010497154544
2025-05-08 05:00:00,CHBG,106.39,360000.0,360000.0,2025-05-08,8,4744472.82165234,-18131.87857261788
2025-05-08 06:00:00,CHBG,106.39,360000.0,360000.0,2025-05-08,8,4828052.344986697,-21492.70380232783
2025-05-08 07:00:00,CHBG,106.39,360000.0,360000.0,2025-05-08,8,5392018.011232126,-7510.335382028902
2025-05-08 08:00:00,CHBG,106.39,360000.0,360000.0,2025-05-08,8,5852504.124560012,-3751.1772546406346
2025-05-08 09:00:00,CHBG,106.39,360000.0,360000.0,2025-05-08,8,6090664.124560012,-3751.1772546406346
2025-05-08 10:00:00,CHBG,106.39,360000.0,360000.0,2025-05-08,8,6407488.929796141,-3751.1772546406346
2025-05-08 11:00:00,CHBG,106.39,360000.0,360000.0,2025-05-08,8,7433133.22643591,-3.5348482547503473e-35
2025-05-08 12:00:00,CHBG,106.39,360000.0,360000.0,2025-05-08,8,7354763.22643591,-3.5348482547503473e-35
2025-05-08 13:00:00,CHBG,106.39,360000.0,360000.0,2025-05-08,8,7428933.22643591,-3.5348482547503473e-35
2025-05-08 14:00:00,CHBG,106.39,360000.0,360000.0,2025-05-08,8,10234952.732726341,-1607.616049241005
2025-05-08 15:00:00,CHBG,106.39,360000.0,360000.0,2025-05-08,8,10269162.732726341,-1607.616049241005
2025-05-08 16:00:00,CHBG,106.39,360000.0,360000.0,2025-05-08,8,7599840.217246357,-3.5348482547503473e-35
2025-05-08 17:00:00,CHBG,106.39,360000.0,360000.0,2025-05-08,8,6679937.554822292,-481.4130789211748
2025-05-08 18:00:00,CHBG,106.39,360000.0,360000.0,2025-05-08,8,11091614.684319459,-706.166733990917
2025-05-08 19:00:00,CHBG,106.39,360000.0,360000.0,2025-05-08,8,11265866.166352395,-1.3407758808648857e-53
2025-05-08 20:00:00,CHBG,106.39,360000.0,360000.0,2025-05-08,8,11028003.22980678,-1517.0406345492943
2025-05-08 21:00:00,CHBG,106.39,360000.0,360000.0,2025-05-08,8,10090269.266039899,-6809.838349835326
2025-05-08 22:00:00,CHBG,106.39,360000.0,360000.0,2025-05-08,8,6136572.633329401,-481.4130789211748
2025-05-08 23:00:00,CHBG,106.39,360000.0,360000.0,2025-05-08,8,5418684.329660068,-3162.6977546399676
2025-05-09 00:00:00,CHBG,106.39,360000.0,360000.0,2025-05-09,1,4960031.325330143,-3412.518999472867
2025-05-09 01:00:00,CHBG,106.39,360000.0,360000.0,2025-05-09,1,4490656.065268759,-15367.522875571052
2025-05-09 02:00:00,CHBG,106.39,360000.0,360000.0,2025-05-09,1,4226060.611809498,-21017.48363414963
2025-05-09 03:00:00,CHBG,106.39,360000.0,360000.0,2025-05-09,1,4130000.6118094977,-21017.48363414963
2025-05-09 04:00:00,CHBG,106.39,360000.0,360000.0,2025-05-09,1,4298350.611809498,-21017.48363414963
2025-05-09 05:00:00,CHBG,106.39,360000.0,360000.0,2025-05-09,1,4709281.108809971,-18096.918415233635
2025-05-09 06:00:00,CHBG,106.39,360000.0,360000.0,2025-05-09,1,4626882.126826255,-20982.795694148528
2025-05-09 07:00:00,CHBG,106.39,360000.0,360000.0,2025-05-09,1,5205512.96221716,-4426.172883319016
2025-05-09 08:00:00,CHBG,106.39,360000.0,360000.0,2025-05-09,1,5580670.768333936,-3948.595045501103
2025-05-09 09:00:00,CHBG,106.39,360000.0,360000.0,2025-05-09,1,5830590.768333936,-3948.595045501103
2025-05-09 10:00:00,CHBG,106.39,360000.0,360000.0,2025-05-09,1,6295570.42841347,-1045.8424515087252
2025-05-09 11:00:00,CHBG,106.39,360000.0,360000.0,2025-05-09,1,6550720.42841347,-1045.8424515087252
2025-05-09 12:00:00,CHBG,106.39,360000.0,360000.0,2025-05-09,1,6483130.42841347,-1045.8424515087252
2025-05-09 13:00:00,CHBG,106.39,360000.0,360000.0,2025-05-09,1,6521930.42841347,-1045.8424515087252
2025-05-09 14:00:00,CHBG,106.39,360000.0,360000.0,2025-05-09,1,6735780.42841347,-1045.8424515087252
2025-05-09 15:00:00,CHBG,106.39,360000.0,360000.0,2025-05-09,1,6775670.42841347,-1045.8424515087252
2025-05-09 16:00:00,CHBG,106.39,360000.0,360000.0,2025-05-09,1,6682990.42841347,-1045.8424515087252
2025-05-09 17:00:00,CHBG,106.39,360000.0,360000.0,2025-05-09,1,10028979.146596551,-1665.9965792629907
2025-05-09 18:00:00,CHBG,106.39,360000.0,360000.0,2025-05-09,1,10927726.475159105,-1517.0406345492943
2025-05-09 19:00:00,CHBG,106.39,360000.0,360000.0,2025-05-09,1,11061926.475159105,-1517.0406345492943
2025-05-09 20:00:00,CHBG,106.39,360000.0,360000.0,2025-05-09,1,10777538.440131161,-16.16295372569342
2025-05-09 21:00:00,CHBG,106.39,366297.78,366297.78,2025-05-09,1,7299882.1094480995,-1.9587050509752593e-35
2025-05-09 22:00:00,CHBG,106.39,420543.46,420543.46,2025-05-09,1,6084355.72056556,-2530.4449790727494
2025-05-09 23:00:00,CHBG,106.39,420365.58,420365.58,2025-05-09,1,5522219.284382336,-2530.4449790727494
2025-05-12 00:00:00,CHBG,106.39,404555.14,404555.14,2025-05-12,5,4381875.389512105,-15086.898679115064
2025-05-12 01:00:00,CHBG,106.39,404542.63,404542.63,2025-05-12,5,4133220.3642241186,-18390.26003755116
2025-05-12 02:00:00,CHBG,106.39,404512.33,404512.33,2025-05-12,5,3957470.3642241186,-18390.26003755116
2025-05-12 03:00:00,CHBG,106.39,404577.61,404577.61,2025-05-12,5,3925620.3642241186,-18390.26003755116
2025-05-12 04:00:00,CHBG,106.39,404576.6,404576.6,2025-05-12,5,4132030.3642241186,-18390.26003755116
2025-05-12 05:00:00,CHBG,106.39,404604.75,404604.75,2025-05-12,5,4765216.534954589,-3777.7776186325345
2025-05-12 06:00:00,CHBG,106.39,404455.53,404455.53,2025-05-12,5,4484430.2855754495,-19676.393733465055
2025-05-12 07:00:00,CHBG,106.39,404670.13,404670.13,2025-05-12,5,4922861.613878302,-16412.67118420703
2025-05-12 08:00:00,CHBG,106.39,404616.68,404616.68,2025-05-12,5,5562318.483438584,-4135.034911361846
2025-05-12 09:00:00,CHBG,106.39,404655.24,404655.24,2025-05-12,5,5863056.52435225,-3688.471317707511
2025-05-12 10:00:00,CHBG,106.39,404637.38,404637.38,2025-05-12,5,6296719.8875907585,-1067.2911051646286
2025-05-12 11:00:00,CHBG,106.39,404640.34,404640.34,2025-05-12,5,6518859.8875907585,-1067.2911051646286
2025-05-12 12:00:00,CHBG,106.39,404639.42,404639.42,2025-05-12,5,6530789.8875907585,-1067.2911051646286
2025-05-12 13:00:00,CHBG,106.39,404737.05,404737.05,2025-05-12,5,6580349.8875907585,-1067.2911051646286
2025-05-12 14:00:00,CHBG,106.39,404568.38,404568.38,2025-05-12,5,6747757.1289047245,-1067.2911051646286
2025-05-12 15:00:00,CHBG,106.39,404641.82,404641.82,2025-05-12,5,7571749.948960298,-2.2104649294674678e-35
2025-05-12 16:00:00,CHBG,106.39,404554.51,404554.51,2025-05-12,5,6739853.196865077,-1067.2911051646286
2025-05-12 17:00:00,CHBG,106.39,404586.1,404586.1,2025-05-12,5,6584413.517486378,-1067.2911051646286
2025-05-12 18:00:00,CHBG,106.39,404560.04,404560.04,2025-05-12,5,10967053.553159446,-0.017994345410811123
2025-05-12 19:00:00,CHBG,106.39,404518.4,404518.4,2025-05-12,5,11105163.553159446,-0.017994345410811123
2025-05-12 20:00:00,CHBG,106.39,404576.62,404576.62,2025-05-12,5,10871568.177683173,-175.5011971127776
2025-05-12 21:00:00,CHBG,106.39,404568.76,404568.76,2025-05-12,5,9895194.52804526,-7840.310015946115
2025-05-12 22:00:00,CHBG,106.39,404531.44,404531.44,2025-05-12,5,6109539.52081028,-1067.2911051646286
2025-05-12 23:00:00,CHBG,106.39,408498.48,408498.48,2025-05-12,5,5406916.5439826185,-3366.6341541287707
2025-05-13 00:00:00,CHBG,102.64,510000.0,510000.0,2025-05-13,12,4994961.011087664,-19275.757593552284
2025-05-13 01:00:00,CHBG,102.64,510000.0,510000.0,2025-05-13,12,4737481.011087664,-19275.757593552284
2025-05-13 02:00:00,CHBG,102.64,510000.0,510000.0,2025-05-13,12,4542751.011087664,-19275.757593552284
2025-05-13 03:00:00,CHBG,102.64,510000.0,510000.0,2025-05-13,12,4460911.011087664,-19275.757593552284
2025-05-13 04:00:00,CHBG,102.64,510000.0,510000.0,2025-05-13,12,4632941.011087664,-19275.757593552284
2025-05-13 05:00:00,CHBG,102.64,510000.0,510000.0,2025-05-13,12,5067281.011087664,-19275.757593552284
2025-05-13 06:00:00,CHBG,102.64,510000.0,510000.0,2025-05-13,12,5113466.204971772,-19275.757593552284
2025-05-13 07:00:00,CHBG,102.64,510000.0,510000.0,2025-05-13,12,5442872.124314797,-19275.757593552284
2025-05-13 08:00:00,CHBG,102.64,510000.0,510000.0,2025-05-13,12,6388280.249691328,-2.740031509007781e-35
2025-05-13 09:00:00,CHBG,102.64,510000.0,510000.0,2025-05-13,12,6614410.249691328,-2.740031509007781e-35
2025-05-13 10:00:00,CHBG,102.64,510000.0,510000.0,2025-05-13,12,6920522.113889027,-2.740031509007781e-35
2025-05-13 11:00:00,CHBG,102.64,510000.0,510000.0,2025-05-13,12,7212932.113889027,-2.740031509007781e-35
2025-05-13 12:00:00,CHBG,102.64,510000.0,510000.0,2025-05-13,12,7168432.113889027,-2.740031509007781e-35
2025-05-13 13:00:00,CHBG,102.64,510000.0,510000.0,2025-05-13,12,7229002.113889027,-2.740031509007781e-35
2025-05-13 14:00:00,CHBG,102.64,510000.0,510000.0,2025-05-13,12,10220845.925205935,-1663.2215552755085
2025-05-13 15:00:00,CHBG,102.64,510000.0,510000.0,2025-05-13,12,10264205.925205935,-1663.2215552755085
2025-05-13 16:00:00,CHBG,102.64,510000.0,510000.0,2025-05-13,12,10204905.925205935,-1663.2215552755085
2025-05-13 17:00:00,CHBG,102.64,510000.0,510000.0,2025-05-13,12,7259488.73537351,-2.740031509007781e-35
2025-05-13 18:00:00,CHBG,102.64,510000.0,510000.0,2025-05-13,12,10788496.361873468,-2625.046675841032
2025-05-13 19:00:00,CHBG,102.64,510000.0,510000.0,2025-05-13,12,11085488.177683173,-175.5011971127776
2025-05-13 20:00:00,CHBG,102.64,510000.0,510000.0,2025-05-13,12,10961918.177683173,-175.5011971127776
2025-05-13 21:00:00,CHBG,102.64,510000.0,510000.0,2025-05-13,12,10033157.918022363,-7182.800988720539
2025-05-13 22:00:00,CHBG,102.64,510000.0,510000.0,2025-05-13,12,6656463.004070416,-2.7400315090077805e-35
2025-05-13 23:00:00,CHBG,102.64,510000.0,510000.0,2025-05-13,12,6033965.2375965025,-2.7400315090077805e-35
2025-05-14 00:00:00,CHBG,102.64,510000.0,510000.0,2025-05-14,15,5008186.156965792,-1026.573498936095
2025-05-14 01:00:00,CHBG,102.64,510000.0,510000.0,2025-05-14,15,4708314.38539568,-1751.935369880349
2025-05-14 02:00:00,CHBG,102.64,510000.0,510000.0,2025-05-14,15,4526944.38539568,-1751.935369880349
2025-05-14 03:00:00,CHBG,102.64,510000.0,510000.0,2025-05-14,15,4452744.38539568,-1751.935369880349
2025-05-14 04:00:00,CHBG,102.64,510000.0,510000.0,2025-05-14,15,4591794.38539568,-1751.935369880349
2025-05-14 05:00:00,CHBG,102.64,510000.0,510000.0,2025-05-14,15,5034306.156965792,-1026.573498936095
2025-05-14 06:00:00,CHBG,102.64,510000.0,510000.0,2025-05-14,15,5087876.735253165,-1026.573498936095
2025-05-14 07:00:00,CHBG,102.64,510000.0,510000.0,2025-05-14,15,5444146.735253165,-1026.573498936095
2025-05-14 08:00:00,CHBG,102.64,510000.0,510000.0,2025-05-14,15,5684106.285498767,-1026.573498936095
2025-05-14 09:00:00,CHBG,102.64,510000.0,510000.0,2025-05-14,15,5926846.285498767,-1026.573498936095
2025-05-14 10:00:00,CHBG,102.64,510000.0,510000.0,2025-05-14,15,6269926.735253165,-1026.573498936095
2025-05-14 11:00:00,CHBG,102.64,510000.0,510000.0,2025-05-14,15,6563396.735253165,-1026.573498936095
2025-05-14 12:00:00,CHBG,102.64,510000.0,510000.0,2025-05-14,15,6537206.735253165,-1026.573498936095
2025-05-14 13:00:00,CHBG,102.64,510000.0,510000.0,2025-05-14,15,6611576.735253165,-1026.573498936095
2025-05-14 14:00:00,CHBG,102.64,510000.0,510000.0,2025-05-14,15,7474135.3445967715,-1.7589752060086736e-35
2025-05-14 15:00:00,CHBG,102.64,510000.0,510000.0,2025-05-14,15,10340305.925205935,-1663.2215552755085
2025-05-14 16:00:00,CHBG,102.64,510000.0,510000.0,2025-05-14,15,7429895.3445967715,-1.7589752060086736e-35
2025-05-14 17:00:00,CHBG,102.64,510000.0,510000.0,2025-05-14,15,10080121.959290631,-7355.244855871148
2025-05-14 18:00:00,CHBG,102.64,510000.0,510000.0,2025-05-14,15,11078521.179312434,-177.60073633330398
2025-05-14 19:00:00,CHBG,102.64,510000.0,510000.0,2025-05-14,15,11209771.179312434,-177.60073633330398
2025-05-14 20:00:00,CHBG,102.64,510000.0,510000.0,2025-05-14,15,11095826.074393198,-754.6264268041542
2025-05-14 21:00:00,CHBG,102.64,510000.0,510000.0,2025-05-14,15,10114295.925205935,-1663.221555275509
2025-05-14 22:00:00,CHBG,102.64,510000.0,510000.0,2025-05-14,15,6107137.3987157345,-1026.573498936095
2025-05-14 23:00:00,CHBG,102.64,510000.0,510000.0,2025-05-14,15,5492437.3987157345,-1026.573498936095
2025-05-15 00:00:00,CHBG,102.64,504000.0,504000.0,2025-05-15,9,5513602.769853526,-8491.031794561244
2025-05-15 01:00:00,CHBG,102.64,504000.0,504000.0,2025-05-15,9,5221972.769853526,-8491.031794561244
2025-05-15 02:00:00,CHBG,102.64,504000.0,504000.0,2025-05-15,9,5003264.787790412,-9212.5224149419
2025-05-15 03:00:00,CHBG,102.64,504000.0,504000.0,2025-05-15,9,4924534.787790412,-9212.5224149419
2025-05-15 04:00:00,CHBG,102.64,504000.0,504000.0,2025-05-15,9,5113182.769853526,-8491.031794561244
2025-05-15 05:00:00,CHBG,102.64,504000.0,504000.0,2025-05-15,9,5516162.769853526,-8491.031794561244
2025-05-15 06:00:00,CHBG,102.64,504000.0,504000.0,2025-05-15,9,5363207.901678339,-30994.30917484158
2025-05-15 07:00:00,CHBG,102.64,504000.0,504000.0,2025-05-15,9,7335864.78533931,-7.15716417046421e-32
2025-05-15 08:00:00,CHBG,102.64,504000.0,504000.0,2025-05-15,9,7680832.768521909,-7.15716417046421e-32
2025-05-15 09:00:00,CHBG,102.64,504000.0,504000.0,2025-05-15,9,7923078.1916786125,-7.15716417046421e-32
2025-05-15 10:00:00,CHBG,102.64,504000.0,504000.0,2025-05-15,9,8238323.174266152,-7.15716417046421e-32
2025-05-15 11:00:00,CHBG,102.64,504000.0,504000.0,2025-05-15,9,8482803.174266152,-7.15716417046421e-32
2025-05-15 12:00:00,CHBG,102.64,504000.0,504000.0,2025-05-15,9,8438223.174266152,-7.15716417046421e-32
2025-05-15 13:00:00,CHBG,102.64,504000.0,504000.0,2025-05-15,9,10301337.243674647,-1658.3919646756028
2025-05-15 14:00:00,CHBG,102.64,504000.0,504000.0,2025-05-15,9,10486515.34700465,-44.350428668469085
2025-05-15 15:00:00,CHBG,102.64,504000.0,504000.0,2025-05-15,9,10496195.34700465,-44.350428668469085
2025-05-15 16:00:00,CHBG,102.64,504000.0,504000.0,2025-05-15,9,10143733.337304037,-6963.705946060162
2025-05-15 17:00:00,CHBG,102.64,504000.0,504000.0,2025-05-15,9,10289382.987222299,-2958.406405802304
2025-05-15 18:00:00,CHBG,102.64,504000.0,504000.0,2025-05-15,9,11030275.878633363,-2.489513235972846e-11
2025-05-15 19:00:00,CHBG,102.64,504000.0,504000.0,2025-05-15,9,11181435.878633363,-2.489513235972846e-11
2025-05-15 20:00:00,CHBG,102.64,504000.0,504000.0,2025-05-15,9,10962433.943761002,-10607.074579145956
2025-05-15 21:00:00,CHBG,102.64,504000.0,504000.0,2025-05-15,9,10310072.658007355,-60.864424736449664
2025-05-15 22:00:00,CHBG,102.64,504000.0,504000.0,2025-05-15,9,9648329.094774263,-0.11979126473677075
2025-05-15 23:00:00,CHBG,102.64,504000.0,504000.0,2025-05-15,9,9071477.243674647,-1658.3919646756028
2025-05-01 00:00:00,CHVR,102.64,500000.0,500000.0,2025-05-01,8,4612474.691494888,-19103.55657633514
2025-05-01 01:00:00,CHVR,102.64,500000.0,500000.0,2025-05-01,8,4367404.691494888,-19103.55657633514
2025-05-01 02:00:00,CHVR,102.64,500000.0,500000.0,2025-05-01,8,4135114.691494888,-19103.55657633514
2025-05-01 03:00:00,CHVR,102.64,500000.0,500000.0,2025-05-01,8,3985684.691494888,-19103.55657633514
2025-05-01 04:00:00,CHVR,102.64,500000.0,500000.0,2025-05-01,8,3948514.691494888,-19103.55657633514
2025-05-01 05:00:00,CHVR,102.64,500000.0,500000.0,2025-05-01,8,3931454.691494888,-19103.55657633514
2025-05-01 06:00:00,CHVR,102.64,500000.0,500000.0,2025-05-01,8,3659339.3933615116,-23917.830121328174
2025-05-01 07:00:00,CHVR,102.64,500000.0,500000.0,2025-05-01,8,3805309.3913124683,-27591.588924020216
2025-05-01 08:00:00,CHVR,102.64,500000.0,500000.0,2025-05-01,8,4085109.3913124683,-27591.588924020216
2025-05-01 09:00:00,CHVR,102.64,500000.0,500000.0,2025-05-01,8,4360549.391312469,-27591.588924020216
2025-05-01 10:00:00,CHVR,102.64,500000.0,500000.0,2025-05-01,8,4691417.703714454,-25343.023976291763
2025-05-01 11:00:00,CHVR,102.64,500000.0,500000.0,2025-05-01,8,4982147.703714454,-25343.023976291763
2025-05-01 12:00:00,CHVR,102.64,500000.0,500000.0,2025-05-01,8,5151447.703714454,-25343.023976291763
2025-05-01 13:00:00,CHVR,102.64,500000.0,500000.0,2025-05-01,8,5301970.349490015,-18587.339517864068
2025-05-01 14:00:00,CHVR,102.64,500000.0,500000.0,2025-05-01,8,5307050.349490015,-18587.339517864068
2025-05-01 15:00:00,CHVR,102.64,500000.0,500000.0,2025-05-01,8,5285430.349490015,-18587.339517864068
2025-05-01 16:00:00,CHVR,102.64,500000.0,500000.0,2025-05-01,8,5235220.349490015,-18587.339517864068
2025-05-01 17:00:00,CHVR,102.64,500000.0,500000.0,2025-05-01,8,5458032.113578273,-9450.498457960513
2025-05-01 18:00:00,CHVR,102.64,500000.0,500000.0,2025-05-01,8,6731839.937304245,-1148.319567747133
2025-05-01 19:00:00,CHVR,102.64,500000.0,500000.0,2025-05-01,8,10381684.991564775,-8177.775625500757
2025-05-01 20:00:00,CHVR,102.64,500000.0,500000.0,2025-05-01,8,10397937.672454178,-7451.156272091835
2025-05-01 21:00:00,CHVR,102.64,500000.0,500000.0,2025-05-01,8,6240289.937304245,-1148.319567747133
2025-05-01 22:00:00,CHVR,102.64,500000.0,500000.0,2025-05-01,8,5470700.976230608,-10908.985589375825
2025-05-01 23:00:00,CHVR,102.64,500000.0,500000.0,2025-05-01,8,4927981.160541523,-15334.68953250093
2025-05-02 00:00:00,CHVR,102.64,500000.0,500000.0,2025-05-02,1,4617293.4831356015,-19081.98070454139
2025-05-02 01:00:00,CHVR,102.64,500000.0,500000.0,2025-05-02,1,4336153.4831356015,-19081.98070454139
2025-05-02 02:00:00,CHVR,102.64,500000.0,500000.0,2025-05-02,1,4128413.483135602,-19081.98070454139
2025-05-02 03:00:00,CHVR,102.64,500000.0,500000.0,2025-05-02,1,4031793.483135602,-19081.98070454139
2025-05-02 04:00:00,CHVR,102.64,500000.0,500000.0,2025-05-02,1,4183153.483135602,-19081.98070454139
2025-05-02 05:00:00,CHVR,102.64,500000.0,500000.0,2025-05-02,1,4457747.471623264,-23674.89880185795
2025-05-02 06:00:00,CHVR,102.64,500000.0,500000.0,2025-05-02,1,4624791.563825002,-25644.67930385266
2025-05-02 07:00:00,CHVR,102.64,500000.0,500000.0,2025-05-02,1,4854829.761890712,-27657.832861216633
2025-05-02 08:00:00,CHVR,102.64,500000.0,500000.0,2025-05-02,1,5276274.5533595625,-23613.736223992793
2025-05-02 09:00:00,CHVR,102.64,500000.0,500000.0,2025-05-02,1,5724505.009339791,-7191.603300741003
2025-05-02 10:00:00,CHVR,102.64,500000.0,500000.0,2025-05-02,1,6211645.597151786,-2530.4449790727494
2025-05-02 11:00:00,CHVR,102.64,500000.0,500000.0,2025-05-02,1,6464965.597151786,-2530.4449790727494
2025-05-02 12:00:00,CHVR,102.64,500000.0,500000.0,2025-05-02,1,6433925.597151786,-2530.4449790727494
2025-05-02 13:00:00,CHVR,102.64,500000.0,500000.0,2025-05-02,1,6470975.597151786,-2530.4449790727494
