Fecha,CodigoPlanta,numerador,denominador,precio_d,phi,YearMonth
2025-07-25,TRN1,8433265.704546107,16866531.409092214,946.71,947.21,2025-07
2025-07-25,TSJ1,4372735.676767249,8745471.353534497,291.71,292.21,2025-07
2025-07-25,TSR1,7436284.811303675,14872569.62260735,977.05,977.55,2025-07
2025-07-25,TVL1,3828871.1695856256,7657742.339171251,1189.25,1189.75,2025-07
2025-07-25,TYP1,8433265.704546107,16866531.409092214,869.93,870.43,2025-07
2025-07-25,TYP2,3984306.8106733505,7968613.621346701,98.71,99.21,2025-07
2025-07-25,TYP3,4250154.217689538,8500308.435379077,98.71,99.21,2025-07
2025-07-25,TYP4,4528087.089334183,9056174.178668367,869.91,870.41,2025-07
2025-07-25,URA1,7583884.749398418,15167769.498796836,101.71,102.21,2025-07
2025-07-25,ZPA2,3278618.0010036333,6557236.0020072665,379.71,380.21,2025-07
2025-07-25,ZPA3,4455457.357062508,8910914.714125017,352.71,353.21,2025-07
2025-07-25,ZPA4,4528087.089334183,9056174.178668367,366.71,367.21,2025-07
2025-07-25,ZPA5,4110372.2845152696,8220744.569030539,344.71,345.21,2025-07
2025-07-26,2QEK,6984020.8198065935,13968041.639613187,106.2,106.7,2025-07
2025-07-26,3DDT,3850602.51842398,7701205.03684796,98.74,99.24,2025-07
2025-07-26,3ENA,6320946.245005814,12641892.490011629,820.57,821.07,2025-07
2025-07-26,3HF5,3701000.6926585236,7402001.385317047,98.74,99.24,2025-07
2025-07-26,3INX,4918530.475382461,9837060.950764922,92.71,93.21,2025-07
2025-07-26,3IQA,5189815.0453699045,10379630.090739809,89.85,90.35,2025-07
2025-07-26,3IRX,3945122.7839262155,7890245.567852431,91.71,92.21,2025-07
2025-07-26,3IZ6,5199389.660099539,10398779.320199078,91.71,92.21,2025-07
2025-07-26,ALBG,8876079.954024319,17752159.908048637,290.71,291.21,2025-07
2025-07-26,CHBG,8928341.393292917,17856682.786585834,106.68,107.18,2025-07
2025-07-26,CHVR,8749296.135796547,17498592.271593094,101.19,101.69,2025-07
2025-07-26,CLL1,8892436.593462985,17784873.18692597,93.71,94.21,2025-07
2025-07-26,CLMG,7016311.115214543,14032622.230429087,289.71,290.21,2025-07
2025-07-26,CUC1,8937949.167636553,17875898.335273106,101.19,101.69,2025-07
2025-07-26,DVS1,6590708.357182117,13181416.714364234,106.19,106.69,2025-07
2025-07-26,EPFV,3722144.6394604235,7444289.278920847,98.74,99.24,2025-07
2025-07-26,GEC3,6520765.396721588,13041530.793443177,277.05,277.55,2025-07
2025-07-26,GTPE,7186890.023508682,14373780.047017364,101.19,101.69,2025-07
2025-07-26,GTRG,8041942.232818487,16083884.465636974,107.82,108.32,2025-07
2025-07-26,GVIO,6371612.161710505,12743224.32342101,101.19,101.69,2025-07
2025-07-26,GYPO,2258046.358942855,4516092.71788571,98.74,99.24,2025-07
2025-07-26,HMIN,8437642.393805359,16875284.787610717,93.71,94.21,2025-07
2025-07-26,HMLG,9930585.406157393,19861170.812314786,186.71,187.21,2025-07
2025-07-26,JAGS,8957794.810840465,17915589.62168093,144.71,145.21,2025-07
2025-07-26,LTSJ,7779382.150820647,15558764.301641295,101.19,101.69,2025-07
2025-07-26,MATA,3316389.7500135573,6632779.5000271145,91.71,92.21,2025-07
2025-07-26,MOY1,8637846.932225844,17275693.864451688,108.92,109.42,2025-07
2025-07-26,MRL1,8748019.482015459,17496038.964030918,933.9,934.4,2025-07
2025-07-26,PES1,3440348.4211103395,6880696.842220679,101.19,101.69,2025-07
2025-07-26,PGUG,10123253.349499078,20246506.698998157,101.19,101.69,2025-07
2025-07-26,PLYS,8871623.279586146,17743246.55917229,116.71,117.21,2025-07
2025-07-26,PPA1,7016311.115214543,14032622.230429087,286.3,286.8,2025-07
2025-07-26,PPA2,8875742.99500856,17751485.99001712,264.44,264.94,2025-07
2025-07-26,PPA4,9530047.356098343,19060094.712196685,239.02,239.52,2025-07
2025-07-26,PRC2,9966844.597372834,19933689.194745667,101.19,101.69,2025-07
2025-07-26,PRC3,9776063.154811949,19552126.309623897,115.71,116.21,2025-07
2025-07-26,PRDO,8876079.954024319,17752159.908048637,111.71,112.21,2025-07
2025-07-26,PRG1,7025885.6773061855,14051771.354612371,901.54,902.04,2025-07
2025-07-26,PRG2,8978608.124717306,17957216.249434613,901.54,902.04,2025-07
2025-07-26,QUI1,8225336.785335825,16450673.57067165,106.56,107.06,2025-07
2025-07-26,SLVJ,8630331.51523925,17260663.0304785,139.71,140.21,2025-07
2025-07-26,SMI1,8748019.482015459,17496038.964030918,101.19,101.69,2025-07
2025-07-26,SNCR,6616262.676032675,13232525.35206535,101.19,101.69,2025-07
2025-07-26,SNFR,2971038.9686410916,5942077.937282183,107.82,108.32,2025-07
2025-07-26,SOG1,10269576.44613082,20539152.89226164,101.19,101.69,2025-07
2025-07-26,TBQ3,8706992.607139256,17413985.21427851,1193.47,1193.97,2025-07
2025-07-26,TBQ4,8748019.482015459,17496038.964030918,1186.75,1187.25,2025-07
2025-07-26,TBST,5725684.191705474,11451368.383410947,714.84,715.34,2025-07
2025-07-26,TCDT,9443476.881251233,18886953.762502465,695.53,696.03,2025-07
2025-07-26,TDR1,7025885.6773061855,14051771.354612371,2199.07,2199.57,2025-07
2025-07-26,TEC1,8059944.068106699,16119888.136213398,1491.17,1491.67,2025-07
2025-07-26,TFL4,7016311.115214543,14032622.230429087,978.06,978.56,2025-07
2025-07-26,TPUY,3908913.802063615,7817827.60412723,98.37,98.87,2025-07
2025-07-26,TRN1,8748019.482015459,17496038.964030918,946.71,947.21,2025-07
2025-07-26,TSJ1,5725684.191705474,11451368.383410947,291.71,292.21,2025-07
2025-07-26,TSR1,8978608.12471731,17957216.24943462,977.05,977.55,2025-07
2025-07-26,TVL1,6251530.319923058,12503060.639846116,1189.25,1189.75,2025-07
2025-07-26,TYP1,8748019.482015459,17496038.964030918,869.71,870.21,2025-07
2025-07-26,TYP2,6916937.279637486,13833874.559274971,97.71,98.21,2025-07
2025-07-26,TYP3,6458980.3057312,12917960.6114624,97.71,98.21,2025-07
2025-07-26,TYP4,7016311.115214543,14032622.230429087,869.71,870.21,2025-07
2025-07-26,URA1,7881742.005699716,15763484.011399431,101.71,102.21,2025-07
2025-07-26,ZPA2,10491870.82548455,20983741.6509691,379.71,380.21,2025-07
2025-07-26,ZPA3,6907362.664907851,13814725.329815703,352.71,353.21,2025-07
2025-07-26,ZPA4,7016311.115214543,14032622.230429087,366.71,367.21,2025-07
2025-07-26,ZPA5,6907362.664907851,13814725.329815703,344.71,345.21,2025-07
2025-07-27,2QEK,5515782.587454801,11031565.174909603,106.2,106.7,2025-07
2025-07-27,3DDT,2237704.2121834676,4475408.424366935,98.74,99.24,2025-07
2025-07-27,3ENA,5645039.886304866,11290079.772609731,820.57,821.07,2025-07
2025-07-27,3HF5,3031423.131682377,6062846.263364754,98.74,99.24,2025-07
2025-07-27,3INX,2036199.0455457752,4072398.0910915504,92.71,93.21,2025-07
2025-07-27,3IQA,1906941.746695711,3813883.493391422,89.85,90.35,2025-07
2025-07-27,3IRX,1897394.7859831264,3794789.5719662528,91.71,92.21,2025-07
2025-07-27,3IZ6,2036199.0455457752,4072398.0910915504,91.71,92.21,2025-07
2025-07-27,ALBG,4930527.647592433,9861055.295184866,290.71,291.21,2025-07
2025-07-27,CHBG,6174429.673772974,12348859.347545948,106.68,107.18,2025-07
2025-07-27,CHVR,5974975.134142856,11949950.268285712,101.19,101.69,2025-07
2025-07-27,CLL1,6975106.830539039,13950213.661078079,93.71,94.21,2025-07
2025-07-27,CLMG,7980933.0859721545,15961866.171944309,289.71,290.21,2025-07
2025-07-27,CUC1,6845450.5894081835,13690901.178816367,101.19,101.69,2025-07
2025-07-27,DVS1,6985485.94845368,13970971.89690736,106.19,106.69,2025-07
2025-07-27,EPFV,2020243.7079532454,4040487.4159064908,98.74,99.24,2025-07
2025-07-27,GEC3,5645039.886304866,11290079.772609731,277.05,277.55,2025-07
2025-07-27,GTPE,7330165.460096315,14660330.92019263,101.19,101.69,2025-07
2025-07-27,GTRG,10717584.36298449,21435168.72596898,101.19,101.69,2025-07
2025-07-27,GVIO,4465390.029962008,8930780.059924016,101.19,101.69,2025-07
2025-07-27,GYPO,2036199.0455457752,4072398.0910915504,98.74,99.24,2025-07
2025-07-27,HMIN,5285499.38758262,10570998.77516524,93.71,94.21,2025-07
2025-07-27,HMLG,10730375.816351248,21460751.632702496,186.71,187.21,2025-07
2025-07-27,JAGS,6781569.896388308,13563139.792776616,101.19,101.69,2025-07
2025-07-27,LTSJ,6130554.995176546,12261109.990353093,101.19,101.69,2025-07
2025-07-27,MATA,2965597.6554161403,5931195.310832281,91.71,92.21,2025-07
2025-07-27,MOY1,6842259.051164973,13684518.102329945,109.85,110.35,2025-07
2025-07-27,MRL1,4930527.647592433,9861055.295184866,933.9,934.4,2025-07
2025-07-27,PES1,7945733.398755335,15891466.79751067,101.19,101.69,2025-07
2025-07-27,PGUG,6099043.829724564,12198087.659449128,101.19,101.69,2025-07
2025-07-27,PLYS,7741076.00890979,15482152.01781958,115.71,116.21,2025-07
2025-07-27,PPA1,7980933.0859721545,15961866.171944309,286.3,286.8,2025-07
2025-07-27,PPA2,4550429.825498772,9100859.650997544,264.44,264.94,2025-07
2025-07-27,PPA4,6807576.37316396,13615152.74632792,231.91,232.41,2025-07
2025-07-27,PRC2,10023904.082423404,20047808.164846808,116.71,117.21,2025-07
2025-07-27,PRC3,8042376.3836934725,16084752.767386945,101.19,101.69,2025-07
2025-07-27,PRDO,5696496.825963183,11392993.651926367,111.71,112.21,2025-07
2025-07-27,PRG1,5645039.886304866,11290079.772609731,901.54,902.04,2025-07
2025-07-27,PRG2,6564109.3921580855,13128218.784316171,901.54,902.04,2025-07
2025-07-27,QUI1,7200422.32939837,14400844.65879674,106.56,107.06,2025-07
2025-07-27,SLVJ,6490391.9598512985,12980783.919702597,144.71,145.21,2025-07
2025-07-27,SMI1,6842259.051164973,13684518.102329945,101.19,101.69,2025-07
2025-07-27,SNCR,7549767.558337301,15099535.116674602,114.21,114.71,2025-07
2025-07-27,SNFR,2611872.7561650425,5223745.512330085,107.82,108.32,2025-07
2025-07-27,SOG1,9338839.841917139,18677679.683834277,101.19,101.69,2025-07
2025-07-27,TBQ3,6795367.948943838,13590735.897887675,1195.99,1196.49,2025-07
2025-07-27,TBQ4,7980933.0859721545,15961866.171944309,1189.29,1189.79,2025-07
2025-07-27,TBST,5645039.886304866,11290079.772609731,716.07,716.57,2025-07
2025-07-27,TCDT,6976337.9300214965,13952675.860042993,696.8,697.3,2025-07
2025-07-27,TDR1,5645039.886304866,11290079.772609731,2199.07,2199.57,2025-07
2025-07-27,TEC1,6919163.81646459,13838327.63292918,1491.17,1491.67,2025-07
2025-07-27,TFL4,5515782.587454801,11031565.174909603,1040.41,1040.91,2025-07
2025-07-27,TPUY,2237704.2121834676,4475408.424366935,98.37,98.87,2025-07
2025-07-27,TRN1,4930527.647592433,9861055.295184866,946.71,947.21,2025-07
2025-07-27,TSJ1,5645039.886304866,11290079.772609731,291.71,292.21,2025-07
2025-07-27,TSR1,6564109.3921580855,13128218.784316171,977.05,977.55,2025-07
2025-07-27,TVL1,5645039.886304866,11290079.772609731,1189.25,1189.75,2025-07
2025-07-27,TYP1,4930527.647592433,9861055.295184866,869.71,870.21,2025-07
2025-07-27,TYP2,5645039.886304866,11290079.772609731,97.71,98.21,2025-07
2025-07-27,TYP3,5645039.886304866,11290079.772609731,97.71,98.21,2025-07
2025-07-27,TYP4,5645039.886304866,11290079.772609731,869.71,870.21,2025-07
2025-07-27,URA1,6985485.94845368,13970971.89690736,101.71,102.21,2025-07
2025-07-27,ZPA2,7980933.0859721545,15961866.171944309,379.71,380.21,2025-07
2025-07-27,ZPA3,5645039.886304866,11290079.772609731,352.71,353.21,2025-07
2025-07-27,ZPA4,5645039.886304866,11290079.772609731,366.71,367.21,2025-07
2025-07-27,ZPA5,5645039.886304866,11290079.772609731,344.71,345.21,2025-07
2025-07-28,2QEK,2451899.269284071,4903798.538568142,106.2,106.7,2025-07
2025-07-28,3DDT,5333167.503145463,10666335.006290926,98.74,99.24,2025-07
2025-07-28,3ENA,2545251.7628980065,5090503.525796013,820.57,821.07,2025-07
2025-07-28,3HF5,1616115.1779062038,3232230.3558124076,98.74,99.24,2025-07
2025-07-28,3INX,2171043.9001459205,4342087.800291841,92.71,93.21,2025-07
2025-07-28,3IQA,1324887.323414482,2649774.646828964,89.85,90.35,2025-07
2025-07-28,3IRX,1661195.809538816,3322391.619077632,91.71,92.21,2025-07
2025-07-28,3IZ6,1418239.8170284173,2836479.6340568345,91.71,92.21,2025-07
2025-07-28,ALBG,7926503.641571928,15853007.283143856,101.19,101.69,2025-07
2025-07-28,CHBG,11457622.293129148,22915244.586258296,106.56,107.06,2025-07
2025-07-28,CHVR,6435080.368032856,12870160.736065712,101.19,101.69,2025-07
2025-07-28,CLL1,8388814.37151941,16777628.74303882,93.71,94.21,2025-07
2025-07-28,CLMG,8613562.776147334,17227125.552294668,289.71,290.21,2025-07
2025-07-28,CUC1,5706725.405542287,11413450.811084574,101.19,101.69,2025-07
2025-07-28,DVS1,2396047.350403455,4792094.70080691,106.19,106.69,2025-07
2025-07-28,EPFV,5270825.500475643,10541651.000951286,98.74,99.24,2025-07
2025-07-28,GEC3,2545251.7628980065,5090503.525796013,277.05,277.55,2025-07
2025-07-28,GTPE,6665163.984828811,13330327.969657622,101.19,101.69,2025-07
2025-07-28,GTRG,8981028.027559733,17962056.055119466,101.19,101.69,2025-07
2025-07-28,GVIO,3536224.3734782995,7072448.746956599,101.19,101.69,2025-07
2025-07-28,GYPO,1570236.8266835883,3140473.6533671767,98.74,99.24,2025-07
2025-07-28,HMIN,8885497.510619191,17770995.021238383,93.71,94.21,2025-07
2025-07-28,HMLG,8712899.509107014,17425799.01821403,186.71,187.21,2025-07
2025-07-28,JAGS,8947839.513289012,17895679.026578024,101.19,101.69,2025-07
2025-07-28,LTSJ,5513340.308280838,11026680.616561675,101.19,101.69,2025-07
2025-07-28,MATA,2587938.572964094,5175877.145928188,91.71,92.21,2025-07
2025-07-28,MOY1,5007779.146067979,10015558.292135958,108.84,109.34,2025-07
2025-07-28,PES1,5129384.214172305,10258768.42834461,101.19,101.69,2025-07
2025-07-28,PGUG,5115613.280130962,10231226.560261924,106.68,107.18,2025-07
2025-07-28,PLYS,7507215.5068120845,15014431.013624169,101.19,101.69,2025-07
2025-07-28,PPA1,8613562.776147334,17227125.552294668,286.3,286.8,2025-07
2025-07-28,PPA2,8885497.510619191,17770995.021238383,264.44,264.94,2025-07
2025-07-28,PPA4,6137582.991402209,12275165.982804418,231.91,232.41,2025-07
2025-07-28,PRC2,8646251.92750523,17292503.85501046,114.71,115.21,2025-07
2025-07-28,PRC3,8562474.048620928,17124948.097241856,101.19,101.69,2025-07
2025-07-28,PRDO,8885497.510619191,17770995.021238383,111.71,112.21,2025-07
2025-07-28,PRG1,2405621.964757505,4811243.92951501,901.54,902.04,2025-07
2025-07-28,PRG2,8540811.380352354,17081622.760704707,901.54,902.04,2025-07
2025-07-28,QUI1,8904646.74007846,17809293.48015692,106.68,107.18,2025-07
2025-07-28,SLVJ,9102522.108031085,18205044.21606217,149.71,150.21,2025-07
2025-07-28,SMI1,5706725.405542287,11413450.811084574,101.19,101.69,2025-07
2025-07-28,SNCR,9846477.839652084,19692955.679304168,114.21,114.71,2025-07
2025-07-28,SNFR,979403.3118757422,1958806.6237514843,107.82,108.32,2025-07
2025-07-28,SOG1,8981028.027559733,17962056.055119466,101.19,101.69,2025-07
2025-07-28,TBQ3,8229237.456232349,16458474.912464699,1206.94,1207.44,2025-07
2025-07-28,TBQ4,8743219.0172778,17486438.0345556,1200.29,1200.79,2025-07
2025-07-28,TBST,4096297.3305281526,8192594.661056305,730.52,731.02,2025-07
2025-07-28,TCDT,5340997.3099197205,10681994.619839441,706.03,706.53,2025-07
2025-07-28,TDR1,2405621.964757505,4811243.92951501,2199.07,2199.57,2025-07
2025-07-28,TEC1,4322473.4183555255,8644946.836711051,1491.17,1491.67,2025-07
2025-07-28,TFL4,2719988.4817138338,5439976.9634276675,1040.41,1040.91,2025-07
2025-07-28,TPUY,5333167.503145463,10666335.006290926,98.37,98.87,2025-07
2025-07-28,TRN1,4747731.5364950225,9495463.072990045,946.71,947.21,2025-07
2025-07-28,TSJ1,4096297.3305281526,8192594.661056305,291.71,292.21,2025-07
2025-07-28,TSR1,9102522.111157572,18205044.222315144,977.05,977.55,2025-07
2025-07-28,TVL1,2719988.4817138338,5439976.9634276675,1189.25,1189.75,2025-07
2025-07-28,TYP1,4747731.5364950225,9495463.072990045,869.71,870.21,2025-07
2025-07-28,TYP2,2469851.6719021355,4939703.343804271,97.71,98.21,2025-07
2025-07-28,TYP3,2644588.390717963,5289176.781435926,97.71,98.21,2025-07
2025-07-28,TYP4,2545251.7628980065,5090503.525796013,869.71,870.21,2025-07
2025-07-28,URA1,5187404.466015092,10374808.932030184,101.71,102.21,2025-07
2025-07-28,ZPA2,8613562.776147334,17227125.552294668,379.71,380.21,2025-07
2025-07-28,ZPA3,2405621.964757505,4811243.92951501,352.71,353.21,2025-07
2025-07-28,ZPA4,2545251.7628980065,5090503.525796013,366.71,367.21,2025-07
2025-07-28,ZPA5,2545251.7628980065,5090503.525796013,344.71,345.21,2025-07
2025-07-29,2QEK,7030086.763590067,14060173.527180133,106.2,106.7,2025-07
2025-07-29,3DDT,2234463.6106289974,4468927.221257995,98.74,99.24,2025-07
2025-07-29,3ENA,7030086.763590067,14060173.527180133,820.57,821.07,2025-07
2025-07-29,3HF5,3448983.503043589,6897967.006087178,98.74,99.24,2025-07
2025-07-29,3INX,2410029.220645377,4820058.441290754,92.71,93.21,2025-07
2025-07-29,3IQA,2621092.3017597566,5242184.603519513,89.85,90.35,2025-07
2025-07-29,3IRX,2633842.245805495,5267684.49161099,91.71,92.21,2025-07
2025-07-29,3IZ6,2410029.220645377,4820058.441290754,91.71,92.21,2025-07
2025-07-29,ALBG,4008305.3034402393,8016610.606880479,128.71,129.21,2025-07
2025-07-29,CHBG,6852631.581059381,13705263.162118763,101.19,101.69,2025-07
2025-07-29,CHVR,6496283.097873951,12992566.195747903,101.19,101.69,2025-07
2025-07-29,CLL1,7419261.795046246,14838523.590092491,93.71,94.21,2025-07
2025-07-29,CLMG,8530829.676532675,17061659.35306535,289.71,290.21,2025-07
2025-07-29,CUC1,6572706.277678466,13145412.555356933,101.19,101.69,2025-07
2025-07-29,DVS1,7365198.27912727,14730396.55825454,106.19,106.69,2025-07
2025-07-29,EPFV,2464398.6724604517,4928797.344920903,98.74,99.24,2025-07
2025-07-29,GEC3,7030086.763590067,14060173.527180133,277.05,277.55,2025-07
2025-07-29,GTPE,8034298.595206168,16068597.190412335,101.19,101.69,2025-07
2025-07-29,GTRG,10553174.933148818,21106349.866297636,101.19,101.69,2025-07
2025-07-29,GVIO,4962373.387366991,9924746.774733981,101.19,101.69,2025-07
2025-07-29,GYPO,2410029.220645377,4820058.441290754,98.74,99.24,2025-07
2025-07-29,HMIN,4937042.932215164,9874085.864430329,93.71,94.21,2025-07
2025-07-29,HMLG,10047341.423638165,20094682.84727633,186.71,187.21,2025-07
2025-07-29,JAGS,7521104.521944291,15042209.043888582,101.19,101.69,2025-07
2025-07-29,LTSJ,6596438.858416846,13192877.716833692,101.19,101.69,2025-07
2025-07-29,MATA,3253900.7279272885,6507801.455854577,91.71,92.21,2025-07
2025-07-29,MOY1,6403821.496098403,12807642.992196806,108.85,109.35,2025-07
2025-07-29,MRL1,4008305.3034402393,8016610.606880479,933.9,934.4,2025-07
2025-07-29,PES1,7271001.29810067,14542002.59620134,101.19,101.69,2025-07
2025-07-29,PGUG,6661841.790617408,13323683.581234816,106.21,106.71,2025-07
2025-07-29,PLYS,8005574.751017264,16011149.502034528,101.19,101.69,2025-07
2025-07-29,PPA1,8530829.676532675,17061659.35306535,286.3,286.8,2025-07
2025-07-29,PPA2,4266819.901140758,8533639.802281516,264.44,264.94,2025-07
2025-07-29,PPA4,6739357.244859766,13478714.489719532,231.91,232.41,2025-07
2025-07-29,PRC2,9682698.835926602,19365397.671853203,101.19,101.69,2025-07
2025-07-29,PRC3,7529104.297649229,15058208.595298458,101.19,101.69,2025-07
2025-07-29,PRDO,4937042.932214775,9874085.86442955,111.71,112.21,2025-07
2025-07-29,PRG1,7030086.763590067,14060173.527180133,901.54,902.04,2025-07
2025-07-29,PRG2,7666580.555477136,15333161.110954272,901.54,902.04,2025-07
2025-07-29,QUI1,8089484.826120653,16178969.652241306,106.68,107.18,2025-07
2025-07-29,SLVJ,6720314.919782936,13440629.839565871,154.71,155.21,2025-07
2025-07-29,SMI1,6459007.727012889,12918015.454025779,101.19,101.69,2025-07
2025-07-29,SNCR,6359893.144390535,12719786.28878107,101.19,101.69,2025-07
2025-07-29,SNFR,1606538.2095534322,3213076.4191068644,107.82,108.32,2025-07
2025-07-29,SOG1,10208488.80288198,20416977.60576396,101.19,101.69,2025-07
2025-07-29,TBQ3,7533177.817930379,15066355.635860758,1206.41,1206.91,2025-07
2025-07-29,TBQ4,8530829.676532675,17061659.35306535,1199.78,1200.28,2025-07
2025-07-29,TBST,7097505.590472315,14195011.18094463,730.4,730.9,2025-07
2025-07-29,TCDT,7563877.940622098,15127755.881244196,708.8,709.3,2025-07
2025-07-29,TDR1,7030086.763590067,14060173.527180133,2199.07,2199.57,2025-07
2025-07-29,TEC1,7104560.207928306,14209120.415856613,1491.17,1491.67,2025-07
2025-07-29,TFL4,7241149.844704446,14482299.689408893,1040.41,1040.91,2025-07
2025-07-29,TGJ1,6718714.463817703,13437428.927635405,556.22,556.72,2025-07
2025-07-29,TGJ2,1686461.215475944,3372922.430951888,536.1,536.6,2025-07
2025-07-29,TPUY,2731146.759930105,5462293.51986021,98.37,98.87,2025-07
2025-07-29,TRN1,4008305.3034402393,8016610.606880479,946.71,947.21,2025-07
2025-07-29,TSJ1,7097505.590472315,14195011.18094463,291.71,292.21,2025-07
2025-07-29,TSR1,6720314.919782936,13440629.839565871,977.05,977.55,2025-07
2025-07-29,TVL1,7030086.763590067,14060173.527180133,1189.25,1189.75,2025-07
2025-07-29,TYP1,4008305.3034402393,8016610.606880479,869.71,870.21,2025-07
2025-07-29,TYP2,7030086.763590067,14060173.527180133,97.71,98.21,2025-07
2025-07-29,TYP3,7030086.763590067,14060173.527180133,97.71,98.21,2025-07
2025-07-29,TYP4,7030086.763590067,14060173.527180133,869.71,870.21,2025-07
2025-07-29,URA1,7365198.27912727,14730396.55825454,101.71,102.21,2025-07
2025-07-29,ZPA2,8530829.676532675,17061659.35306535,379.71,380.21,2025-07
2025-07-29,ZPA3,7030086.763590067,14060173.527180133,352.71,353.21,2025-07
2025-07-29,ZPA4,7030086.763590067,14060173.527180133,366.71,367.21,2025-07
2025-07-29,ZPA5,7030086.763590067,14060173.527180133,344.71,345.21,2025-07
2025-07-30,2QEK,8338492.469364165,16676984.93872833,106.2,106.7,2025-07
2025-07-30,3DDT,5095288.451663962,10190576.903327923,98.74,99.24,2025-07
2025-07-30,3ENA,7692940.115188241,15385880.230376482,820.57,821.07,2025-07
2025-07-30,3HF5,2926241.626744509,5852483.253489018,98.74,99.24,2025-07
2025-07-30,3INX,4696013.327091671,9392026.654183341,92.71,93.21,2025-07
2025-07-30,3IQA,5124876.27852321,10249752.55704642,89.85,90.35,2025-07
2025-07-30,3IRX,2215326.483069156,4430652.966138312,91.71,92.21,2025-07
2025-07-30,3IZ6,4479323.924347286,8958647.848694572,91.71,92.21,2025-07
2025-07-30,ALBG,2963344.9776420533,5926689.955284107,123.71,124.21,2025-07
2025-07-30,CHBG,4754993.040104676,9509986.080209352,101.19,101.69,2025-07
2025-07-30,CHVR,5471892.317986051,10943784.635972101,101.19,101.69,2025-07
2025-07-30,CLL1,3826653.7155187153,7653307.431037431,93.71,94.21,2025-07
2025-07-30,CLMG,4348781.729228044,8697563.458456088,289.71,290.21,2025-07
2025-07-30,CUC1,4728664.565129492,9457329.130258985,101.19,101.69,2025-07
2025-07-30,DVS1,4311768.166578685,8623536.33315737,106.19,106.69,2025-07
2025-07-30,EPFV,2085670.2419386902,4171340.4838773804,98.74,99.24,2025-07
2025-07-30,GEC3,7692940.115188241,15385880.230376482,277.05,277.55,2025-07
2025-07-30,GTPE,8193078.320260889,16386156.640521778,101.19,101.69,2025-07
2025-07-30,GTRG,4008173.79884986,8016347.59769972,101.19,101.69,2025-07
2025-07-30,GVIO,2337402.8208719944,4674805.641743989,101.19,101.69,2025-07
2025-07-30,GYPO,4479323.924347286,8958647.848694572,98.74,99.24,2025-07
2025-07-30,HMIN,2963344.9776420533,5926689.955284107,93.71,94.21,2025-07
2025-07-30,HMLG,6002485.5509199565,12004971.101839913,186.71,187.21,2025-07
2025-07-30,JAGS,8299330.027775281,16598660.055550562,101.19,101.69,2025-07
2025-07-30,LTSJ,5475083.856229262,10950167.712458525,101.19,101.69,2025-07
2025-07-30,MATA,2766664.714583936,5533329.429167872,91.71,92.21,2025-07
2025-07-30,MOY1,3093001.218772519,6186002.437545038,108.79,109.29,2025-07
2025-07-30,MRL1,3093001.218772519,6186002.437545038,933.9,934.4,2025-07
2025-07-30,PES1,7524622.840979111,15049245.681958223,101.19,101.69,2025-07
2025-07-30,PLYS,8193078.320260889,16386156.640521778,101.19,101.69,2025-07
2025-07-30,PPA1,4348781.729228044,8697563.458456088,286.3,286.8,2025-07
2025-07-30,PPA2,2963344.9776420533,5926689.955284107,264.44,264.94,2025-07
2025-07-30,PPA4,5419368.059180476,10838736.118360952,231.91,232.41,2025-07
2025-07-30,PRC2,5475083.856229262,10950167.712458525,101.19,101.69,2025-07
2025-07-30,PRC3,3963491.555788234,7926983.111576468,101.19,101.69,2025-07
2025-07-30,PRDO,2963344.9776420533,5926689.955284107,113.71,114.21,2025-07
2025-07-30,PRG1,7742671.7780310055,15485343.556062011,901.54,902.04,2025-07
2025-07-30,PRG2,3826653.7155187153,7653307.431037431,901.54,902.04,2025-07
2025-07-30,QUI1,7608624.818192987,15217249.636385974,106.21,106.71,2025-07
2025-07-30,SLVJ,4435837.569817059,8871675.139634117,154.71,155.21,2025-07
2025-07-30,SMI1,3093001.218772519,6186002.437545038,101.19,101.69,2025-07
2025-07-30,SNCR,5631868.172427191,11263736.344854383,101.19,101.69,2025-07
2025-07-30,SNFR,2442723.5828979723,4885447.165795945,107.82,108.32,2025-07
2025-07-30,SOG1,4263496.150650112,8526992.301300224,101.19,101.69,2025-07
2025-07-30,TBQ3,4376530.584587993,8753061.169175986,1206.44,1206.94,2025-07
2025-07-30,TBQ4,4348781.729228044,8697563.458456088,1199.8,1200.3,2025-07
2025-07-30,TBST,7909629.5179326255,15819259.035865251,730.46,730.96,2025-07
2025-07-30,TCDT,5952753.888077191,11905507.776154382,708.83,709.33,2025-07
2025-07-30,TDR1,7742671.7780310055,15485343.556062011,2199.07,2199.57,2025-07
2025-07-30,TEC1,8338492.469364165,16676984.93872833,1491.17,1491.67,2025-07
2025-07-30,TFL4,8338492.469364165,16676984.93872833,978.06,978.56,2025-07
2025-07-30,TGJ1,5085716.190557464,10171432.381114928,556.22,556.72,2025-07
2025-07-30,TGJ2,3685827.0905370098,7371654.1810740195,536.1,536.6,2025-07
2025-07-30,TPUY,5590004.533378787,11180009.066757575,98.37,98.87,2025-07
2025-07-30,TRN1,3093001.218772519,6186002.437545038,946.71,947.21,2025-07
2025-07-30,TSJ1,7909629.5179326255,15819259.035865251,291.71,292.21,2025-07
2025-07-30,TSR1,3685827.0905370098,7371654.1810740195,977.05,977.55,2025-07
2025-07-30,TVL1,7909629.5179326255,15819259.035865251,1189.25,1189.75,2025-07
